            N=1            N=2           N=10          N=100
       0.990233        1.09758       -0.84164       0.833997
      -0.409745       -1.63088      -0.413272       0.371195
        1.11034      -0.747995       0.306766        1.25278
        1.18963       -1.27612        1.02096      -0.567784
      -0.388112        -11.828       -19.4927       0.155053
       -3.94691       -1.31729       -2.00188        4.46267
        -2.3521       0.403937      -0.137623       -1.48107
       -2.49633     -0.0293713      -0.413872       0.492529
       0.549388       -1.50119        2.41313      -0.131245
       0.706908         2.6023       -1.99242       0.379174
       0.100854      -0.635515      -0.528227       -0.88805
      -0.432625       -1.25345       -2.66798       -1.00526
      -0.758174       0.927265        3.25533       -9.21094
         1.9346       -1.88837     -0.0654575       0.901371
      -0.933244        1.57346      0.0390652       -4.60889
      -0.652443    -0.00131096       -2.08409       -1.10616
      -0.600672        -4.1876      -0.190215       -1.12499
      0.0854096      -0.490997        1.26151      -0.840895
       0.532572         1.3786       -2.41208       0.108125
      -0.338803        1.90321        1.97941       -2.53553
       0.369324      -0.326565        0.96316       -0.86958
       -2.59069      -0.333822        4.31977      -0.388058
       -2.23032      -0.575239        -19.831       -0.60881
      -0.524506       0.513755      -0.224285       0.326732
     -0.0436213       -3.18649       -9.89196        7.82725
       -5.28317       -1.33239       -1.50858       0.109569
        1.23013       0.255133      -0.612403        2.08746
        1.71389      -0.413576      -0.654746      -0.139267
        4.88214        11.1143       0.790879          3.477
      -0.689516      -0.426758        0.50718     -0.0273765
       -3.84922       0.435919     -0.0431428       0.157013
        5.09664       0.315329       0.241931         1.4809
       0.220195       0.165629       -9.65098    0.000501757
       -2.52192      -0.737013        1.30752      -0.548569
     -0.0125606      -0.786995     -0.0371338        1.30546
        12.2232         3.1613       -5.23696       -3.68561
       -2.31691       -4.20804        2.56462        2.63953
        6.16476       -2.52691      -0.677095       -1.90633
       0.954749        37.4037      0.0234627        1.20541
      0.0818328      -0.587638         1.9396        1.34292
       -7.70428      0.0795203        2.51392       -27.5767
      -0.798399        1.12756      -0.870646      0.0384426
       0.398395       -0.86243        1.54755      -0.216139
      -0.714773       0.809524       0.354284        1.41568
       -6.78633       -1.83763       0.156271       -1.99784
         11.431      -0.173182       -8.58224       -1.13384
      -0.191129       0.784826      -0.573038        1.42194
       0.246762       0.703353        4.14149        2.16317
        2.85126       0.461755       0.542179        42.1948
       0.177144         37.719        10.3345         3.9167
       -1.10823      -0.441346       -1.37742       -2.10025
      0.0217281         1.1711      -0.849017      -0.385399
       -3.41408      0.0696656      -0.191868       -3.85431
      -0.987874        1.58674        6.19448        1.84626
       -2.91136        1.16898       -2.08363       0.430342
        -2.3099       -5.26698        2.01238       0.183559
        45.4486      -0.413081       -0.97007       -1.18277
       0.506169        0.59792        5.44681       0.931823
        -1.3674      0.0559258       -1.83202      -0.736064
      -0.983467      -0.960039        2.10982       -7.72708
        -3.6833       0.106367       -5.84653        2.56665
        1.00612       -7.54572       -1.69873        3.72291
       0.994957       -1.48883      -0.942915     -0.0974718
        4.79543        -0.1659       0.132782      -0.702505
        2.09168       -25.2042        4.49369        1.30617
        1.31719        1.14054      0.0471477       -1.24815
      -0.521924        11.4128       0.948644       0.671884
        11.6881        1.87525      -0.614352       -1.41344
       0.756481       -3.35877      -0.615419        1.26049
       0.389761      -0.205255       -42.9707       0.296276
        4.47976      -0.899523      -0.248078        1.72475
       -1.35948      -0.121732        3.24002        1.29446
       0.657001        0.68573        4.30693      0.0451082
      0.0689288        -1.4279        1.63969      -0.999213
       0.256691        1.14294      -0.441832       0.256487
        63.4364        -8.1164       -20.7615      -0.755481
       -7.14563        1.15143       0.932938        1.47367
       -0.45951      -0.865149       -1.17651       0.528696
       -2.07948        1.24494      -0.166015       -3.31424
        3.19153       0.661583       0.501902       0.163311
       -1.02917     0.00281413       -1.12387       0.246152
      -0.234837        7.83526       -2.49029      0.0434528
      -0.126966        5.26424      -0.528265        1.11386
       0.484766        -1.5154       -3.21958      -0.577301
      0.0409827       0.923124     -0.0349106        2.49996
         1.7185       0.974343     -0.0188032       0.389022
      -0.284527    0.000450141       0.494746      -0.492107
        1.30314        26.0948        2.56472       0.404371
      -0.325729        19.9747       0.570985      -0.888679
       -4.36985       0.627507       0.156146       -1.72471
        1.22914       -5.44789        1.11929      -0.195792
       0.352122        8.55658       0.856616        -1.1557
      0.0691683       0.845486       0.266741        10.9287
       -2.21572        13.9345        -7.8627       0.651973
       0.707106      -0.542914       0.753019       0.616095
        2.39335       -1.69952      -0.579775      -0.589359
       0.359608      -0.888349     -0.0364717        -1.6609
      -0.523694       -5.51462     -0.0880683       0.757861
        1.36644       -3.10255       0.634999      -0.903722
         1.5702       -1.74517       -1.32466       -2.87295
        2.26884        -1.5158       -5.42906       0.228111
         2.3367     -0.0574509       -1.76535        452.524
        7.21269       0.405118       0.329754       0.353605
        4.57214        7.46749       0.377926        1.06759
         2.3682        3.89863      -0.188896       0.762426
      -0.283558       0.368276       -29.6823      -0.609755
       0.491846       -2.11723       0.415846        2.84115
      -0.453693        1.31365       0.194876       0.351164
        1.78576      -0.204587      -0.133555      0.0413696
       -4.27328        1.87509       0.214829      -0.234473
         4.7927      -0.774985        1.33821        6.16568
        2.05505      -0.662376        1.69795       -2.58641
        24.5248       -3.05641      -0.861518        1.27967
       -3.41701       -1.67863       -5.59683       -2.65251
     -0.0524886       0.848039        6.21959       0.304629
      0.0787662       -3.37651       0.316219       0.402274
      -0.112951         0.6981        4.88278      -0.600675
       -2.94828       -1.62871       0.621923      -0.400307
        1.51648       0.200078     -0.0103811      0.0240426
       -4.69711        11.3057     -0.0627249       -3.26034
        21.5322       -2.11885       -1.24967        1.11506
       -5.85721        3.69646       -2.43508      -0.187117
        0.62445       -2.01361        1.49553       0.206404
        7.37694       -0.55434       -9.13216       0.900174
      -0.865955      -0.326103      -0.246166       0.532825
      -0.216919        2.46587       -9.71089       0.665176
         288.55        2.82001      -0.669119         1.0498
        -4.2832        1.97615         1.9835          0.134
        4.45241        1.67208        1.59347      -0.809483
     -0.0525268        7.30171       0.301455      -0.179533
       -2.10067        1.60744      -0.886575        3.62966
       -1.30868        4.62061       0.783728       0.856976
       -1.58051       0.336273      -0.684969       -3.06609
       0.561153       -3.90477        6.42829        1.17541
       -1.03171       -2.41949       -0.62698       -4.32799
      -0.476159        0.74667       -3.26445       -13.2421
       -4.87335       0.252342      -0.528225      0.0730353
