            N=1            N=2           N=10          N=100
       0.165119         2.0979       0.759049        1.18281
       0.711332         1.5477       0.979648       0.958131
      0.0892144        0.67434        1.13739        0.94467
       0.872659        2.54305        1.16784       0.788882
       0.217194        1.25308       0.862287        0.84574
       0.188801       0.804222        1.15172        0.99869
       0.832906        1.40175       0.893801       0.986221
        1.66982        1.13757       0.557433        1.09571
       0.906075       0.283383       0.915187       0.893339
        1.18517       0.349411        0.71864       0.993378
        1.38249        1.30454       0.539802       0.940525
       0.527875       0.958143        1.07686        1.02428
       0.827659        1.44097       0.834105        1.07793
       0.636573       0.392106       0.987447       0.931919
       0.101999       0.400178        1.03281       0.860547
      0.0955166       0.194273       0.881287       0.884483
       0.142269       0.238178       0.680298        0.99851
       0.571986       0.843881        1.42786        1.08184
        2.33021       0.791724        1.63214       0.946365
        3.74552        2.23431       0.848452        1.04711
        1.51504       0.805642       0.832077       0.828998
       0.626861        1.78572        1.33033        1.05025
        1.38562       0.496054       0.880491       0.956252
       0.276071       0.717313       0.944242         1.0441
        1.05612       0.889615       0.783628       0.839466
     0.00823974       0.196686       0.697101       0.884039
       0.346439        1.50726        0.90073         1.1076
       0.904312        1.07877        1.06216        1.11193
       0.299472       0.985822       0.738545       0.894151
        3.67357       0.492239       0.762009       0.842483
       0.291458        1.50605       0.461976        1.12892
        0.44663        1.34121        1.13807        1.01934
       0.441602        1.61794        1.04122        0.91426
       0.266207       0.672519        1.04784       0.939053
       0.757706        1.06482       0.855511        1.14043
       0.354654       0.346016        1.18417       0.912716
        1.94916       0.428337        1.01504       0.916718
       0.778458        2.33759       0.635963        1.00196
       0.295389       0.440592        1.61078          1.038
       0.630078        2.04905       0.694995        1.07113
       0.474886        1.65722        1.18814       0.905553
        0.67129        1.58103       0.956124        1.01102
          0.692        1.53206        0.92242       0.812495
      0.0402915        1.69894        1.38911       0.933635
        1.10533        2.03733       0.742664        1.24552
        1.44255        1.40612       0.919259        1.02637
        2.06317       0.673851       0.707737        1.18117
        4.76562       0.831824       0.872219       0.911556
        1.91102        1.33638        1.17236       0.990844
       0.865428       0.850598        1.00187       0.992793
       0.947523       0.260355       0.720597        1.04543
      0.0680042       0.368535       0.557158        1.00212
       0.181293        0.99383       0.774598        1.21677
        0.37418       0.705749       0.693001        1.04289
     0.00351734        1.06097       0.546632        1.02387
        1.06629       0.451337       0.759945        1.00312
        1.69575       0.127911        0.60465        1.00414
         2.6228       0.341269       0.770501       0.766725
        1.35364        1.08845        1.19565       0.896132
        2.67896        1.43272        1.46425       0.966315
       0.422945        1.65091       0.699175        0.80473
       0.480148       0.217043       0.605649        1.11133
       0.301776        1.22812       0.701015        1.00326
       0.280898        3.18673       0.748942        1.09399
       0.767592       0.792577       0.665174        1.06545
       0.990071        1.38648        1.04016       0.902862
       0.278163       0.336391       0.504889       0.994518
        1.40153        2.30423       0.722781       0.969864
        2.40007        0.33561       0.672425        1.13637
        1.08332        0.86162       0.809729       0.895956
        2.24425       0.366708       0.971471        1.30919
       0.425533        2.33575       0.809317       0.943943
        2.81792          0.391        1.27266        1.08193
        2.94132        3.43519        1.11235       0.928005
       0.669086        2.48943       0.934291       0.870859
